83,83000,0.0,0.0,0.0,"[0.15886006064729744, 0.06118848057298592, 0.08165451636107626, 0.06694565802011376, 0.07289688896079895, 0.06614386656570731, 0.07935813328629192, 0.06879401410907261, 0.06093422251840701, 0.10994641683428616, 0.055991792850756, 0.11728594927320642]"
84,84000,0.0,0.0,0.0,"[0.15913268895825688, 0.061093067096835645, 0.08165463218386267, 0.06689625682376277, 0.07283581938852043, 0.06607926483784794, 0.07935911109493542, 0.06873816201360566, 0.06086185059176116, 0.11003610170150328, 0.05592365610334907, 0.11738938920575881]"
85,85000,0.0,0.0,0.0,"[0.15938611210160844, 0.06100741442058875, 0.08165901950794315, 0.0668492581698896, 0.07278868541614293, 0.06601760283580888, 0.07935185074576423, 0.0686853367747562, 0.060793134999962056, 0.11011646445927509, 0.055876015348576176, 0.11746910521968425]"
86,86000,0.0,0.0,0.0,"[0.15964019027596546, 0.06092076864053215, 0.08167640029744386, 0.06679868921007098, 0.07274082596903512, 0.0659540087905043, 0.07934603162851607, 0.06863196198213926, 0.06073609853094868, 0.11016930063292873, 0.05581604083327054, 0.11756968320864461]"
87,87000,0.0,0.0,0.0,"[0.15989460346020568, 0.06083749793592287, 0.08167923961860339, 0.0667523868837543, 0.07268827950639888, 0.06589818056447519, 0.07934007664529195, 0.06858230094895638, 0.0606781667535977, 0.11023083510329994, 0.05574928397216392, 0.11766914860732956]"
88,88000,0.0,0.0,0.0,"[0.16014002561243934, 0.06075435126470538, 0.08167333212970503, 0.06670852732955314, 0.07264249905654917, 0.06584205754475592, 0.07933924792701638, 0.06853018756944762, 0.06063128546295459, 0.11029494589152722, 0.05569541864950763, 0.11774812156183835]"
89,89000,0.0,0.0,0.0,"[0.16039038672435124, 0.06067027885601893, 0.08166268148004621, 0.06666012128032495, 0.07259630967124485, 0.06578157110700654, 0.07933979013456006, 0.06848012301265624, 0.0605789908737095, 0.11036059813704166, 0.05563849301380077, 0.11784065570923884]"
90,90000,0.0,0.0,0.0,"[0.16064463938694665, 0.060594881426609244, 0.08164065771196603, 0.0666213650045066, 0.07255774037598178, 0.06573216092444806, 0.07934071531961957, 0.06843425850353833, 0.060532466638756395, 0.11041808757849607, 0.05558485241809723, 0.1178981747110338]"
91,91000,0.0,0.0,0.0,"[0.16088610262489206, 0.06051497475565281, 0.08164491464591693, 0.06657660481478868, 0.07251764229317309, 0.06567685122546707, 0.0793411264323444, 0.06838636454169437, 0.06048678200403791, 0.11047145712818018, 0.05552824438687766, 0.11796893514697457]"
92,92000,0.0,0.0,0.0,"[0.1611280413373966, 0.060438840112624424, 0.08162970691536094, 0.0665363859046261, 0.07246838821894924, 0.0656293309060326, 0.07933909240847219, 0.06834139577349128, 0.060437254059072534, 0.11053707257191575, 0.05547809010854479, 0.11803640168351334]"
