56,56000,3.989652736997639e-08,2.205540515053281e-12,6.275719245992676e-09,"[0.7615019301708135, 0.2384980698291862]"
57,57000,8.302344249636888e-08,1.0940782558668951e-10,4.381136309918453e-08,"[0.7619301700969976, 0.238069829903002]"
58,58000,8.196776391885266e-08,1.0752184230045464e-10,4.3056066555704065e-08,"[0.7621138068687074, 0.2378861931312922]"
59,59000,8.11126416617543e-08,1.0570252549979984e-10,4.2326920851984576e-08,"[0.7623162832748139, 0.2376837167251857]"
60,60000,8.04406168672545e-08,1.0394384864262726e-10,4.1622079205358316e-08,"[0.7627450443456324, 0.23725495565436727]"
61,61000,7.957053901096388e-08,1.0224248107088903e-10,4.0940276587533634e-08,"[0.7632134181935136, 0.23678658180648607]"
62,62000,7.872421338948996e-08,1.0059414444576024e-10,4.028009683128962e-08,"[0.7635858395659221, 0.23641416043407767]"
63,63000,7.796452888147019e-08,9.899999673960016e-11,3.96412477058454e-08,"[0.7635597914808958, 0.2364402085191039]"
64,64000,7.725365154736325e-08,9.74560974502356e-11,3.902244895774651e-08,"[0.763852697846098, 0.23614730215390164]"
65,65000,7.63110418359116e-08,9.595707695041493e-11,3.8422164466803216e-08,"[0.764157153885722, 0.23584284611427764]"
66,66000,7.551612791442351e-08,9.450418936242297e-11,3.78402121691516e-08,"[0.7644302896950418, 0.23556971030495788]"
67,67000,7.483798539080665e-08,9.309458430713641e-11,3.727561411391099e-08,"[0.7647057996984666, 0.23529420030153295]"
68,68000,7.398880917946231e-08,9.172577458017074e-11,3.672748901992067e-08,"[0.7649259768200642, 0.2350740231799354]"
69,69000,7.328258602306782e-08,9.039727530330781e-11,3.6195378699198244e-08,"[0.765181408852436, 0.23481859114756357]"
70,70000,7.397134002800038e-08,8.915480750747304e-11,3.568809475510867e-08,"[0.7650348941851596, 0.2349651058148401]"
71,71000,7.313020674526928e-08,8.7899489858472e-11,3.518552236250218e-08,"[0.7652458762066277, 0.234754123793372]"
72,72000,7.248657401624434e-08,8.667943876222887e-11,3.4696989695358956e-08,"[0.7653620411972213, 0.23463795880277843]"
73,73000,7.270540285921164e-08,8.551076875618616e-11,3.422543489746125e-08,"[0.7653073136642781, 0.23469268633572155]"
74,74000,7.208147126160365e-08,8.435721323029988e-11,3.376332834526238e-08,"[0.765549336146579, 0.2344506638534206]"
75,75000,7.166415951646612e-08,8.323730762116931e-11,3.3314122655148183e-08,"[0.7657022309870074, 0.23429776901299232]"
76,76000,7.084819902769323e-08,8.214218065124432e-11,3.287579910000274e-08,"[0.7659835263687211, 0.23401647363127853]"
77,77000,7.00797190847752e-08,8.107570653529991e-11,3.244890219568597e-08,"[0.766310291800647, 0.2336897081993526]"
78,78000,6.961811334650598e-08,8.003950633322291e-11,3.2033537380261355e-08,"[0.766244176413995, 0.23375582358600464]"
79,79000,6.939231452388955e-08,7.903121008197342e-11,3.162902250036788e-08,"[0.7659503019724184, 0.23404969802758127]"
80,80000,6.905910547977949e-08,7.804671949617752e-11,3.1234339975453603e-08,"[0.7660608047044943, 0.23393919529550536]"
81,81000,6.839262277515576e-08,7.708333634764426e-11,3.0848762175307693e-08,"[0.7661662207543113, 0.23383377924568843]"
82,82000,6.786380807491804e-08,7.614395506239367e-11,3.0472689704620253e-08,"[0.7665109166116426, 0.2334890833883571]"
83,83000,6.938270431134765e-08,7.557378325812551e-11,3.0174948370031095e-08,"[0.7667147907687067, 0.23328520923129303]"
84,84000,6.868081042073314e-08,7.467428128266898e-11,2.981575991115089e-08,"[0.7670422112128333, 0.23295778878716647]"
85,85000,6.804081620213945e-08,7.379584780846964e-11,2.9465003729942495e-08,"[0.7670246321751389, 0.2329753678248607]"
86,86000,6.741513264179553e-08,7.293840867445153e-11,2.9122517595466806e-08,"[0.7671676912131759, 0.23283230878682382]"
87,87000,6.71335187343894e-08,7.211130318317802e-11,2.879002524885368e-08,"[0.7673276791488811, 0.23267232085111858]"
88,88000,6.673734904081863e-08,7.129235210425218e-11,2.8462964793236975e-08,"[0.7672614640482728, 0.23273853595172697]"
89,89000,6.665630228463345e-08,7.050313387051254e-11,2.8145515512935714e-08,"[0.7673631322997676, 0.23263686770023215]"
90,90000,6.642199520693149e-08,6.97247174023709e-11,2.783377592509801e-08,"[0.7672608251164714, 0.2327391748835283]"
91,91000,6.583579692048555e-08,6.895868498743829e-11,2.752794484001133e-08,"[0.7673919207988509, 0.2326080792011489]"
92,92000,6.529264464458643e-08,6.820933138698377e-11,2.722876743346044e-08,"[0.7674580879270825, 0.23254191207291733]"
